shapeid,x,y,Traffic,Train,Industrial
4959.0,12690.4798598,-2475.29942456,59,0,0
4959.0,12700.908179,-2468.98604176,59,0,0
4960.0,12727.7808205,-2395.01248458,59,0,0
4960.0,12688.722181,-2379.26758677,59,0,0
4960.0,12642.2753176,-2316.42584694,59,0,0
4960.0,12629.1369045,-2301.04782515,59,0,0
4960.0,12622.4670133,-2296.50411968,59,0,0
4961.0,12679.5653426,-2304.32266809,59,0,0
4961.0,12754.9248566,-2328.15160253,59,0,0
4962.0,11213.8054492,1927.34910974,61,0,0
4962.0,11213.2852847,1920.26523321,61,0,0
4962.0,11252.7036346,1843.74855296,61,0,0
4963.0,11357.9577632,1643.87415148,66,0,0
4963.0,11328.9923181,1701.30009064,66,0,0
4964.0,10615.637316,1242.209371,75,0,0
4964.0,10627.1808454,1253.7497418,75,0,0
4964.0,10672.0426752,1242.41656386,75,0,0
4964.0,10679.3654694,1231.50278247,75,0,0
4965.0,10951.0120854,1429.69428589,74,0,0
4965.0,11071.9502978,1457.29963208,74,0,0
4965.0,11075.6991882,1481.7710534,74,0,0
4966.0,10981.9937416,1483.04673465,74,0,0
4966.0,11060.2667333,1498.53529448,74,0,0
4966.0,11075.6991882,1481.7710534,74,0,0
4967.0,11059.7562658,1498.08504593,74,0,0
4967.0,11126.8193351,1516.99202755,74,0,0
4967.0,11059.7562658,1498.08504593,74,0,0
4968.0,10857.4141566,1342.83309099,70,0,0
4968.0,10872.7059685,1416.61799336,70,0,0
4968.0,10857.4141566,1342.83309099,70,0,0
4969.0,8611.41226452,-5789.45660729,59,0,0
4969.0,8628.87208178,-5794.89322319,59,0,0
4970.0,8628.87208178,-5794.89322319,59,0,0
4970.0,8683.30505817,-5811.4461897,59,0,0
4971.0,8551.99411904,-5768.2779771,68,0,0
4971.0,8565.42448904,-5790.80442275,68,0,0
4971.0,8580.25730503,-5813.97919695,68,0,0
4971.0,8593.44415557,-5829.03278414,68,0,0
4971.0,8602.85872871,-5835.83388053,68,0,0
4971.0,8613.45147391,-5839.73592818,68,0,0
4972.0,8613.45147391,-5839.73592818,68,0,0
4972.0,8626.61438887,-5844.24429766,68,0,0
4972.0,8638.93048502,-5845.59687731,68,0,0
4972.0,8651.28703935,-5845.14677339,68,0,0
4972.0,8665.7332706,-5840.69709425,68,0,0
4972.0,8673.31701294,-5837.13873064,68,0,0
4972.0,8684.21273431,-5830.02776812,68,0,0
4973.0,8602.16670333,-5429.83618257,55,0,0
4973.0,8610.63679128,-5430.35372777,55,0,0
4973.0,8618.30563264,-5432.12945222,55,0,0
4973.0,8622.99465551,-5437.4710075,55,0,0
4973.0,8633.30184821,-5454.11911332,55,0,0
4973.0,8662.7064425,-5475.61179499,55,0,0
4974.0,9777.56182888,-3846.46966617,60,0,0
4974.0,9741.74928649,-3847.15016757,60,0,0
4974.0,9701.07569274,-3847.95989061,60,0,0
4974.0,9646.75738073,-3851.18316966,60,0,0
4974.0,9641.3007533,-3847.95616082,60,0,0
4975.0,8880.00031669,-4157.47820279,69,0,0
4975.0,8893.05145345,-4248.59884359,69,0,0
4975.0,8894.17840291,-4285.50878518,69,0,0
4976.0,8894.17840291,-4285.50878518,69,0,0
4976.0,8904.17311129,-4275.11373478,69,0,0
4976.0,8988.45561327,-4270.80460682,69,0,0
4977.0,8879.17130029,-4288.9296694,69,0,0
4977.0,8894.17840291,-4285.50878518,69,0,0
4978.0,10018.1280746,-3078.00121424,72,0,0
4978.0,10021.1690212,-3084.50038283,72,0,0
4978.0,10043.4964195,-3109.31328102,72,0,0
4979.0,9127.78752642,-2009.64356325,61,49,0
4979.0,9097.14018169,-2007.13818089,61,49,0
4979.0,9089.8887196,-2010.32078975,61,49,0
4979.0,9087.68185509,-2030.19549433,61,49,0
4979.0,9083.57609029,-2032.69376835,61,49,0
4979.0,9048.7771617,-2030.57827129,61,49,0
4979.0,9041.23806337,-2034.39913502,61,49,0
4980.0,9131.13960217,-1969.55624544,63,51,0
4980.0,9127.78752642,-2009.64356325,63,51,0
4981.0,11126.841075,1518.16561993,74,0,0
4981.0,11186.2380466,1534.03204524,74,0,0
4981.0,11126.841075,1518.16561993,74,0,0
4982.0,11073.395561,1456.28981825,74,0,0
4982.0,11532.2052754,1562.93682642,74,0,0
4982.0,11073.395561,1456.28981825,74,0,0
4983.0,10793.6920393,878.041150387,67,0,0
4983.0,10889.4249673,873.205915923,67,0,0
4984.0,10793.6920393,878.041150387,67,0,0
4984.0,10783.7459138,878.28900021,67,0,0
4985.0,10756.6535317,878.373473542,67,0,0
4985.0,10783.7459138,878.28900021,67,0,0
4986.0,8590.69416511,-2431.3682706,64,0,0
4986.0,8641.59891547,-2422.67147111,64,0,0
4987.0,10305.8760874,-2830.28359232,73,0,0
4987.0,10310.2102961,-2842.56356262,73,0,0
4987.0,10371.1427168,-2849.18717218,73,0,0
4988.0,6523.08571495,1243.32537975,64,0,0
4988.0,6514.82617733,1267.43218771,64,0,0
4988.0,6512.01242766,1322.4784345,64,0,0
4988.0,6525.63179645,1380.80600383,64,0,0
4988.0,6579.24746644,1651.97604286,64,0,0
4988.0,6593.46097083,1714.88959586,64,0,0
4988.0,6609.28137488,1718.69146249,64,0,0
4989.0,6294.90642366,1610.75575249,69,0,0
4989.0,6364.736567,1635.8704646,69,0,0
4989.0,6581.64474034,1715.73785968,69,0,0
4989.0,6596.89287302,1720.33535351,69,0,0
4989.0,6609.28137488,1718.69146249,69,0,0
4990.0,10498.348662,-3533.70081274,66,0,0
4990.0,10498.8219617,-3645.621513,66,0,0
4991.0,10166.8269043,-3418.81056401,66,0,0
4991.0,10154.1441038,-3402.50743664,66,0,0
4991.0,10125.822449,-3430.22966267,66,0,0
4992.0,10057.1352864,-3437.16146637,59,0,0
4992.0,10028.5537055,-3388.03136837,59,0,0
4993.0,10016.5915137,-3485.95201391,64,0,0
4993.0,10028.5537055,-3388.03136837,64,0,0
4994.0,10028.5537055,-3388.03136837,64,0,0
4994.0,10031.562894,-3346.21913348,64,0,0
4995.0,10433.7351924,-3533.37409725,58,0,0
4995.0,10424.1162402,-3537.99097052,58,0,0
4995.0,10367.9601949,-3506.40576259,58,0,0
4996.0,10535.2500916,-4284.95941333,53,0,0
4996.0,10560.1891334,-4323.03171722,53,0,0
4997.0,10146.3817446,-4429.22500138,63,0,0
4997.0,10143.7760927,-4441.60983333,63,0,0
4997.0,10144.2165052,-4458.30860084,63,0,0
4997.0,10149.8613809,-4472.75574259,63,0,0
4997.0,10159.9020235,-4482.41149041,63,0,0
4997.0,10170.105145,-4489.02209031,63,0,0
4998.0,10365.6808225,-4122.49448743,65,0,0
4998.0,10349.1289359,-4137.15291721,65,0,0
4998.0,10284.814303,-4195.15692071,65,0,0
4998.0,10275.1127327,-4203.08916819,65,0,0
4999.0,10275.1127327,-4203.08916819,62,0,0
4999.0,10259.0003669,-4213.49115259,62,0,0
5000.0,9449.18978306,-4517.73706095,65,0,0
5000.0,9454.6115794,-4524.37226829,65,0,0
5000.0,9460.86591375,-4528.44150056,65,0,0
5000.0,9470.22707465,-4530.48902868,65,0,0
5000.0,9541.41761729,-4531.58820192,65,0,0
5001.0,9541.41761729,-4531.58820192,65,0,0
5001.0,9578.01438689,-4532.09622165,65,0,0
5002.0,9449.18978306,-4517.73706095,64,0,0
5002.0,9445.37530958,-4658.02310915,64,0,0
5003.0,9570.92983214,-4308.97567805,64,0,0
5003.0,9557.93811468,-4355.56071404,64,0,0
5003.0,9548.02200047,-4452.21795583,64,0,0
5003.0,9541.41761729,-4531.58820192,64,0,0
5004.0,10694.1551548,-3168.83947444,65,0,0
5004.0,10703.1774016,-3245.70556003,65,0,0
5005.0,9890.92540278,-4003.3249846,67,0,0
5005.0,9933.54674607,-4004.6518069,67,0,0
5006.0,9784.1463046,-4026.32681782,63,0,0
5006.0,9787.65321833,-4024.85000115,63,0,0
5006.0,9789.66551345,-4026.93823637,63,0,0
5006.0,9794.46595003,-4028.93665546,63,0,0
5006.0,9868.28217894,-4013.13217381,63,0,0
5006.0,9876.38412169,-4011.3797768,63,0,0
5006.0,9890.92540278,-4003.3249846,63,0,0
5007.0,10222.5927782,-2352.1678102,70,0,0
5007.0,10228.9270066,-2456.94088181,70,0,0
5008.0,9842.50678332,-2500.33022186,71,0,0
5008.0,9799.33582282,-2501.18563451,71,0,0
5009.0,9262.38520033,-3142.04085859,65,0,0
5009.0,9275.99180852,-3142.83033782,65,0,0
5009.0,9383.33663449,-3114.86716439,65,0,0
5010.0,8982.34404141,-3469.2947468,58,0,0
5010.0,9032.84855854,-3456.62297524,58,0,0
5011.0,9047.38893987,-3561.65410986,64,0,0
5011.0,9060.31765921,-3659.76698296,64,0,0
5012.0,9433.57406384,-3485.89761383,65,0,0
5012.0,9471.50782445,-3480.65939934,65,0,0
5012.0,9469.4727744,-3459.94233378,65,0,0
5012.0,9515.23000526,-3453.85889221,65,0,0
5013.0,9423.89560919,-3422.3152778,64,0,0
5013.0,9433.57406384,-3485.89761383,64,0,0
5014.0,9433.57406384,-3485.89761383,64,0,0
5014.0,9436.30890015,-3508.16232878,64,0,0
5015.0,9049.16427987,-2799.78905315,71,0,0
5015.0,9057.43556807,-2857.63091154,71,0,0
5016.0,9117.81713485,-2797.7647827,73,0,0
5016.0,9057.43556807,-2857.63091154,73,0,0
5017.0,9057.43556807,-2857.63091154,73,0,0
5017.0,9014.98582024,-2900.1201119,73,0,0
5018.0,10687.1290158,-2672.95588742,74,0,0
5018.0,10689.3110664,-2718.95911537,74,0,0
5019.0,8788.58397518,-3122.95487041,74,0,0
5019.0,8749.85979089,-3161.32627256,74,0,0
5020.0,10687.3981206,-2622.14646271,74,0,0
5020.0,10687.1290158,-2672.95588742,74,0,0
5021.0,8726.68749141,-3184.80854716,72,0,0
5021.0,8741.64091247,-3189.63296463,72,0,0
5022.0,8741.64091247,-3189.63296463,72,0,0
5022.0,8759.48579792,-3170.83996784,72,0,0
5023.0,8759.48579792,-3170.83996784,73,0,0
5023.0,8749.85979089,-3161.32627256,73,0,0
5024.0,10687.3981206,-2622.14646271,74,0,0
5024.0,10685.3682021,-2574.03850432,74,0,0
5025.0,8869.19074893,-3167.80788935,71,0,0
5025.0,8759.48579792,-3170.83996784,71,0,0
5026.0,8741.64091247,-3189.63296463,71,0,0
5026.0,8760.25076166,-3314.36506639,71,0,0
5027.0,8045.16400142,-3320.49298683,66,0,0
5027.0,8102.7371141,-3396.99934304,66,0,0
5028.0,8446.85663629,-3720.67063303,59,0,0
5028.0,8475.24581767,-3719.85265293,59,0,0
5029.0,8425.25238078,-3771.37490894,65,0,0
5029.0,8428.3632602,-3760.35023679,65,0,0
5029.0,8420.98051231,-3738.92591765,65,0,0
5030.0,10687.1290158,-2672.95588742,66,0,0
5030.0,10714.0339161,-2671.70729553,66,0,0
5030.0,10719.1874545,-2678.69822623,66,0,0
5030.0,10721.6737879,-2709.03489369,66,0,0
5030.0,10740.0504337,-2737.90484113,66,0,0
5030.0,10769.7371882,-2744.54386832,66,0,0
5030.0,10776.2102632,-2787.59255701,66,0,0
5031.0,9666.8670366,-3158.28010036,66,0,0
5031.0,9667.20939673,-3166.90756838,66,0,0
5031.0,9656.35583888,-3167.92299568,66,0,0
5032.0,9656.35583888,-3167.92299568,66,0,0
5032.0,9646.28861145,-3168.48621949,66,0,0
5032.0,9644.74621664,-3153.62705878,66,0,0
5033.0,9644.74621664,-3153.62705878,66,0,0
5033.0,9644.258664,-3147.11152135,66,0,0
5033.0,9654.18894637,-3146.3053042,66,0,0
5034.0,9641.91634721,-2994.05205426,66,0,0
5034.0,9648.44436332,-3078.43222865,66,0,0
5035.0,9648.44436332,-3078.43222865,65,0,0
5035.0,9654.18894637,-3146.3053042,65,0,0
5036.0,9721.88786794,-3169.82262995,67,0,0
5036.0,9666.8670366,-3158.28010036,67,0,0
5037.0,9644.74621664,-3153.62705878,66,0,0
5037.0,9594.31608252,-3143.95176276,66,0,0
5038.0,9594.31608252,-3143.95176276,65,0,0
5038.0,9497.05212931,-3150.75746153,65,0,0
5038.0,9488.50254998,-3164.07891223,65,0,0
5039.0,9494.19712817,-3227.77841536,65,0,0
5039.0,9598.77604189,-3217.79835575,65,0,0
5040.0,9714.06372344,-2574.9687631,71,0,0
5040.0,9712.39563377,-2695.591161,71,0,0
5041.0,9712.39563377,-2695.591161,72,0,0
5041.0,9713.21954745,-2807.67394451,72,0,0
5042.0,9713.21954745,-2807.67394451,72,0,0
5042.0,9711.75430347,-2887.17472821,72,0,0
5043.0,9711.75430347,-2887.17472821,74,0,0
5043.0,9708.0925111,-3001.6497374,74,0,0
5044.0,9545.67190273,-2740.73654231,71,0,0
5044.0,9562.07019328,-2737.80818787,71,0,0
5044.0,9639.39086436,-2716.46028696,71,0,0
5045.0,9507.30147726,-3889.99463419,60,0,0
5045.0,9529.61681068,-3932.26172315,60,0,0
5045.0,9540.49703038,-3970.28582998,60,0,0
5046.0,9126.19982488,-4113.23889688,71,0,0
5046.0,9146.53314532,-4244.96205307,71,0,0
5047.0,9540.49703038,-3970.28582998,66,0,0
5047.0,9553.82398465,-3976.24705136,66,0,0
5047.0,9680.52946399,-3988.94034083,66,0,0
5048.0,9330.69050676,-4208.19487646,63,0,0
5048.0,9444.5837171,-4192.86385774,63,0,0
5049.0,9444.5837171,-4192.86385774,63,0,0
5049.0,9510.5349717,-4182.05527112,63,0,0
5050.0,9444.5837171,-4192.86385774,64,0,0
5050.0,9496.718754,-4302.56584632,64,0,0
5051.0,9680.52946399,-3988.94034083,61,0,0
5051.0,9671.63974704,-4129.4647995,61,0,0
5051.0,9673.98837151,-4140.50570745,61,0,0
5052.0,9016.99135855,-3344.02839324,63,0,0
5052.0,9125.58060302,-3327.15640551,63,0,0
5053.0,9125.58060302,-3327.15640551,63,0,0
5053.0,9301.8301812,-3297.31507208,63,0,0
5054.0,9006.1033183,-3270.52952618,63,0,0
5054.0,9114.28918418,-3252.90747191,63,0,0
5055.0,9114.28918418,-3252.90747191,65,0,0
5055.0,9282.94415036,-3224.53797066,65,0,0
5056.0,9105.15748088,-3181.95179547,65,0,0
5056.0,9262.38520033,-3142.04085859,65,0,0
5057.0,9105.15748088,-3181.95179547,70,0,0
5057.0,9114.28918418,-3252.90747191,70,0,0
5058.0,9114.28918418,-3252.90747191,70,0,0
5058.0,9125.58060302,-3327.15640551,70,0,0
5059.0,9860.12805818,-1107.76173832,75,0,0
5059.0,9859.27128189,-1243.76724684,75,0,0
5060.0,9859.27128189,-1243.76724684,75,0,0
5060.0,9858.13668985,-1376.44363319,75,0,0
5061.0,9858.13668985,-1376.44363319,75,0,0
5061.0,9857.21144734,-1511.18193912,75,0,0
5062.0,9125.58060302,-3327.15640551,70,0,0
5062.0,9139.63996833,-3431.42896291,70,0,0
5063.0,10128.3288088,-1110.14731032,74,0,0
5063.0,10303.9994079,-1111.56892606,74,0,0
5064.0,9139.63996833,-3431.42896291,66,0,0
5064.0,9324.31972211,-3383.2567801,66,0,0
5065.0,9324.31972211,-3383.2567801,66,0,0
5065.0,9444.9916403,-3352.4639694,66,0,0
5066.0,9444.9916403,-3352.4639694,68,0,0
5066.0,9503.57192024,-3337.16235573,68,0,0
5067.0,9246.6584782,-3080.82889118,73,0,0
5067.0,9262.38520033,-3142.04085859,73,0,0
5068.0,9262.38520033,-3142.04085859,73,0,0
5068.0,9282.94415036,-3224.53797066,73,0,0
5069.0,9282.94415036,-3224.53797066,73,0,0
5069.0,9292.75250783,-3260.48419637,73,0,0
5070.0,9292.75250783,-3260.48419637,73,0,0
5070.0,9301.8301812,-3297.31507208,73,0,0
5071.0,9301.8301812,-3297.31507208,73,0,0
5071.0,9308.86139714,-3322.8277391,73,0,0
5072.0,9308.86139714,-3322.8277391,72,0,0
5072.0,9324.31972211,-3383.2567801,72,0,0
5073.0,9324.31972211,-3383.2567801,73,0,0
5073.0,9339.75252591,-3444.68255053,73,0,0
5074.0,10127.5224384,-1246.10424675,77,0,0
5074.0,10126.9201815,-1379.05923892,77,0,0
5075.0,9339.75252591,-3444.68255053,72,0,0
5075.0,9358.42239107,-3518.05678315,72,0,0
5076.0,16643.3061029,-1747.30558341,58,0,0
5076.0,16677.111541,-1794.66535061,58,0,0
5077.0,16662.1085629,-1734.08914722,58,0,0
5077.0,16695.530784,-1781.90151349,58,0,0
5078.0,16620.4021696,-1674.95621037,58,0,0
5078.0,16662.1085629,-1734.08914722,58,0,0
5079.0,16601.3908923,-1688.37388099,58,0,0
5079.0,16643.3061029,-1747.30558341,58,0,0
5080.0,16582.8155915,-1700.39931308,58,0,0
5080.0,16624.2984924,-1760.52529879,58,0,0
5081.0,16564.1026878,-1714.12661769,58,0,0
5081.0,16605.5968518,-1773.6445973,58,0,0
5082.0,16564.1026878,-1714.12661769,62,0,0
5082.0,16582.8155915,-1700.39931308,62,0,0
5083.0,16582.8155915,-1700.39931308,62,0,0
5083.0,16601.3908923,-1688.37388099,62,0,0
5084.0,16942.24445,-2841.03405243,70,0,0
5084.0,16933.0867815,-2811.96000561,70,0,0
5085.0,16423.9746546,-2084.42512785,60,0,0
5085.0,16440.109378,-2106.03982463,60,0,0
5086.0,16111.1958898,-1592.53986192,61,0,0
5086.0,16126.8251174,-1612.80853071,61,0,0
5087.0,16126.8251174,-1612.80853071,61,0,0
5087.0,16147.4545706,-1638.79934998,61,0,0
5087.0,16160.0506966,-1654.43607212,61,0,0
5088.0,16160.0506966,-1654.43607212,61,0,0
5088.0,16193.0503055,-1699.10052063,61,0,0
5089.0,16303.3682557,-1436.89447066,75,0,0
5089.0,16310.5031864,-1439.24023102,75,0,0
5089.0,16338.8878072,-1419.19260881,75,0,0
5089.0,16344.3238874,-1413.21818626,75,0,0
5090.0,16276.5168111,-1397.06817877,75,0,0
5090.0,16303.3682557,-1436.89447066,75,0,0
5091.0,16303.3682557,-1436.89447066,61,0,0
5091.0,16205.9582507,-1507.72290887,61,0,0
5091.0,16197.1066561,-1497.25465165,61,0,0
5092.0,16117.6317688,-1395.4835683,65,0,64
5092.0,16033.5856057,-1375.95637296,65,0,64
5093.0,15900.6085569,-1308.18815429,75,0,64
5093.0,16041.1430711,-1341.35724168,75,0,64
5094.0,15720.7238292,-1261.65212727,75,0,64
5094.0,15900.6085569,-1308.18815429,75,0,64
5095.0,15675.8384379,-1250.827722,75,0,0
5095.0,15720.7238292,-1261.65212727,75,0,0
5096.0,15802.5868396,-917.128062063,63,55,62
5096.0,15783.5007353,-993.777700449,63,55,62
5097.0,15783.5007353,-993.777700449,63,55,62
5097.0,15720.7238292,-1261.65212727,63,55,62
5098.0,15783.5007353,-993.777700449,62,0,62
5098.0,15966.9221012,-1035.32253488,62,0,62
5099.0,15855.3440965,-1838.33750967,57,0,50
5099.0,15925.2825654,-1767.27612927,57,0,50
5099.0,15937.8869652,-1762.99036564,57,0,50
5100.0,15733.7935784,-1962.3975629,57,0,50
5100.0,15855.6910428,-1838.69754884,57,0,50
5100.0,15855.3440965,-1838.33750967,57,0,50
5101.0,16110.0218767,-1862.53112896,73,0,72
5101.0,16256.2439232,-2060.97891026,73,0,72
5102.0,15576.6340703,-1872.60393069,50,0,47
5102.0,15678.3025194,-1897.57781723,50,0,47
5102.0,15733.7935784,-1962.3975629,50,0,47
5103.0,16256.2439232,-2060.97891026,60,0,0
5103.0,16180.7560183,-2115.87634287,60,0,0
5104.0,9473.73013771,1003.48566938,56,0,0
5104.0,9474.89876509,1006.25050746,56,0,0
5104.0,9476.94077853,1011.49569715,56,0,0
5104.0,9482.76010027,1040.07313376,56,0,0
5104.0,9493.39841759,1043.21424033,56,0,0
5104.0,9621.53854412,1016.3356496,56,0,0
5104.0,9621.01352393,1003.26163865,56,0,0
5104.0,9609.20937838,921.89429528,56,0,0
5104.0,9551.36595938,925.759084845,56,0,0
5104.0,9531.5798943,924.732268907,56,0,0
5104.0,9487.43067746,931.391606532,56,0,0
5104.0,9478.03626542,935.462423154,56,0,0
5104.0,9477.63957754,943.829216936,56,0,0
5104.0,9473.87108471,951.141034103,56,0,0
5104.0,9477.51652153,952.459687781,56,0,0
5104.0,9478.5510717,947.984988226,56,0,0
5104.0,9481.00745811,945.435902782,56,0,0
5104.0,9483.25501944,946.504630507,56,0,0
5104.0,9483.28591978,948.17311852,56,0,0
5104.0,9485.51305809,948.138945206,56,0,0
5104.0,9487.29740684,939.470630807,56,0,0
5104.0,9510.52282317,930.688132985,56,0,0
5104.0,9534.67714913,926.619791897,56,0,0
5104.0,9549.16972142,927.461746171,56,0,0
5104.0,9550.02661575,928.287480306,56,0,0
5104.0,9602.60770282,925.920455412,56,0,0
5104.0,9607.67496273,929.164738296,56,0,0
5104.0,9608.82617466,931.371190938,56,0,0
5104.0,9618.16045586,1014.17750998,56,0,0
5104.0,9500.52784519,1037.51631704,56,0,0
5104.0,9498.00638857,1036.16977116,56,0,0
5104.0,9495.05588925,1027.31332646,56,0,0
5104.0,9484.52321796,1014.98335502,56,0,0
5104.0,9481.75757459,1000.83341481,56,0,0
5104.0,9475.91589908,1001.21742177,56,0,0
5104.0,9473.73013771,1003.48566938,56,0,0
5105.0,9483.1587189,1001.64199538,51,0,0
5105.0,9485.90040152,1014.11624743,51,0,0
5105.0,9496.42613322,1026.45341902,51,0,0
5105.0,9499.37663326,1035.3098644,51,0,0
5105.0,9505.22852412,1035.47730471,51,0,0
5105.0,9617.29334691,1012.80032927,51,0,0
5105.0,9607.70586307,930.833226309,51,0,0
5105.0,9604.3277748,928.67508669,51,0,0
5105.0,9599.57551748,927.92856306,51,0,0
5105.0,9549.76948181,929.67841282,51,0,0
5105.0,9549.26268367,932.481349225,51,0,0
5105.0,9547.87502352,932.782870538,51,0,0
5105.0,9547.90592386,934.451358551,51,0,0
5105.0,9550.14327751,934.968632503,51,0,0
5105.0,9553.52856661,937.133710993,51,0,0
5105.0,9558.15776864,946.510706162,51,0,0
5105.0,9566.25028196,947.754075037,51,0,0
5105.0,9584.33369124,946.584645833,51,0,0
5105.0,9591.5456045,945.340739325,51,0,0
5105.0,9599.37770812,947.416393302,51,0,0
5105.0,9601.964896,951.548198086,51,0,0
5105.0,9603.11610793,953.754650728,51,0,0
5105.0,9604.30348956,987.70087416,51,0,0
5105.0,9605.47211073,990.465720138,51,0,0
5105.0,9605.28725405,995.759214959,51,0,0
5105.0,9598.42844527,1001.1763083,51,0,0
5105.0,9564.31804733,1008.77422555,51,0,0
5105.0,9534.04815201,1012.94875682,51,0,0
5105.0,9508.98927076,1012.85412578,51,0,0
5105.0,9497.19254067,1007.4996277,51,0,0
5105.0,9497.36718894,1001.65467841,51,0,0
5105.0,9483.1587189,1001.64199538,51,0,0
5106.0,9536.09570961,927.986758597,51,0,0
5106.0,9536.20909562,934.109263383,51,0,0
5106.0,9526.45136447,933.455446603,51,0,0
5106.0,9526.90764655,943.199683753,51,0,0
5106.0,9517.42747931,942.257828296,51,0,0
5106.0,9517.60513514,936.957394606,51,0,0
5106.0,9505.3499165,936.632714284,51,0,0
5106.0,9504.11701928,945.290814677,51,0,0
5106.0,9499.67648808,946.483402196,51,0,0
5106.0,9497.43913443,945.966128244,51,0,0
5106.0,9495.2500973,947.67572844,51,0,0
5106.0,9486.61268468,947.559869088,51,0,0
5106.0,9489.25392705,939.71728813,51,0,0
5106.0,9500.86499387,935.046719114,51,0,0
5106.0,9517.7797827,931.112444626,51,0,0
5106.0,9536.09570961,927.986758597,51,0,0
5107.0,9525.08966634,964.945284933,38,0,0
5107.0,9520.11837625,967.265120699,38,0,0
5107.0,9512.69396929,972.692697216,38,0,0
5107.0,9505.36619465,982.574021335,38,0,0
5107.0,9508.50482712,986.695619313,38,0,0
5107.0,9485.09374752,985.453050041,38,0,0
5107.0,9485.91501677,969.843435591,38,0,0
5107.0,9484.46555595,966.807980877,38,0,0
5107.0,9481.12858265,966.869775843,38,0,0
5107.0,9481.90626778,963.80014131,38,0,0
5107.0,9491.92413206,963.607546986,38,0,0
5107.0,9491.39337318,964.734795233,38,0,0
5107.0,9493.66162022,966.920564399,38,0,0
5107.0,9498.93770449,966.54703342,38,0,0
5107.0,9500.58223662,964.840439885,38,0,0
5107.0,9503.36081951,964.796059765,38,0,0
5107.0,9503.12110176,966.745378414,38,0,0
5107.0,9509.5142288,966.351157452,38,0,0
5107.0,9509.54432182,952.701082859,38,0,0
5107.0,9504.13050344,946.400916554,38,0,0
5107.0,9516.69444135,948.120193123,38,0,0
5107.0,9515.05437894,964.579500322,38,0,0
5107.0,9525.08966634,964.945284933,38,0,0
5108.0,9472.89065261,1003.21832858,61,0,0
5108.0,9473.51110494,1006.55202877,61,0,0
5108.0,9474.38148343,1008.48786479,61,0,0
5108.0,9481.11229861,1041.22107199,61,0,0
5108.0,9489.23243651,1043.57428147,61,0,0
5108.0,9489.24592067,1044.68438334,61,0,0
5108.0,9468.14446504,1047.86165753,61,0,0
5108.0,9468.29842138,1040.8996747,61,0,0
5108.0,9470.74433048,1037.78500228,61,0,0
5108.0,9468.66094011,1030.30573829,61,0,0
5108.0,9468.97787345,1002.73915295,61,0,0
5108.0,9472.89065261,1003.21832858,61,0,0
5109.0,7809.98584921,-921.304179944,63,0,0
5109.0,7796.82294434,-909.921546154,63,0,0
5109.0,7845.1401421,-887.428297449,63,0,0
5109.0,7928.67143286,-857.234818389,63,0,0
5109.0,7998.38712802,-851.283892959,63,0,0
5109.0,8045.96354858,-838.239648396,63,0,0
5109.0,8053.54324994,-820.006208533,63,0,0
5109.0,8088.17499801,-813.964259383,63,0,0
5109.0,8090.92108054,-846.314266438,63,0,0
5109.0,8082.45805422,-852.289214786,63,0,0
5109.0,8079.3941689,-867.268164266,63,0,0
5109.0,8050.87471371,-873.974951699,63,0,0
5109.0,7968.42068811,-875.786056808,63,0,0
5109.0,7923.79804407,-879.415207879,63,0,0
5109.0,7828.54923241,-911.067816348,63,0,0
5109.0,7809.98584921,-921.304179944,63,0,0
5110.0,7403.14994791,-336.769800248,63,0,0
5110.0,7437.23325526,-334.755973276,63,0,0
5110.0,7437.09185991,-331.698124563,63,0,0
5110.0,7493.42992786,-328.250576616,63,0,0
