shapeid,xp,yp,Traffic,Train,Industrial
12964.0,660,345,55,0,0
12964.0,661,347,55,0,0
12964.0,662,349,55,0,0
12964.0,662,349,55,0,0
12965.0,670,339,55,0,0
12965.0,671,337,55,0,0
12965.0,672,336,55,0,0
12965.0,672,335,55,0,0
12965.0,673,333,55,0,0
12965.0,673,332,55,0,0
12965.0,674,330,55,0,0
12965.0,676,328,55,0,0
12965.0,676,328,55,0,0
12965.0,677,328,55,0,0
12965.0,678,328,55,0,0
12965.0,680,330,55,0,0
12965.0,681,330,55,0,0
12965.0,682,332,55,0,0
12965.0,683,333,55,0,0
12965.0,684,334,55,0,0
12965.0,685,335,55,0,0
12965.0,686,334,55,0,0
12965.0,687,334,55,0,0
12965.0,687,333,55,0,0
12965.0,687,332,55,0,0
12965.0,688,330,55,0,0
12965.0,689,328,55,0,0
12965.0,691,326,55,0,0
12965.0,693,325,55,0,0
12965.0,694,325,55,0,0
12965.0,694,326,55,0,0
12965.0,694,328,55,0,0
12965.0,695,329,55,0,0
12965.0,695,330,55,0,0
12965.0,696,330,55,0,0
12965.0,697,330,55,0,0
12965.0,699,329,55,0,0
12965.0,701,328,55,0,0
12966.0,623,332,47,0,0
12966.0,624,330,47,0,0
12966.0,625,327,47,0,0
12966.0,626,326,47,0,0
12966.0,625,324,47,0,0
12966.0,624,323,47,0,0
12966.0,624,323,47,0,0
12966.0,623,322,47,0,0
12966.0,622,321,47,0,0
12966.0,623,319,47,0,0
12966.0,623,315,47,0,0
12966.0,623,314,47,0,0
12966.0,621,315,47,0,0
12966.0,620,315,47,0,0
12966.0,618,315,47,0,0
12966.0,617,314,47,0,0
12966.0,616,312,47,0,0
12966.0,616,310,47,0,0
12966.0,616,308,47,0,0
12966.0,616,304,47,0,0
12966.0,616,302,47,0,0
12966.0,617,300,47,0,0
12966.0,618,299,47,0,0
12966.0,618,298,47,0,0
12966.0,618,297,47,0,0
12966.0,617,297,47,0,0
12967.0,617,297,47,0,0
12967.0,617,297,47,0,0
12967.0,616,297,47,0,0
12967.0,614,298,47,0,0
12967.0,613,299,47,0,0
12967.0,612,300,47,0,0
12967.0,610,301,47,0,0
12967.0,608,302,47,0,0
12967.0,608,303,47,0,0
12967.0,607,303,47,0,0
12968.0,673,300,55,0,0
12968.0,669,301,55,0,0
12968.0,666,301,55,0,0
12968.0,659,299,55,0,0
12968.0,657,297,55,0,0
12968.0,656,295,55,0,0
12968.0,656,292,55,0,0
12968.0,656,289,55,0,0
12968.0,657,285,55,0,0
12968.0,657,282,55,0,0
12968.0,656,280,55,0,0
12969.0,718,309,55,0,0
12969.0,717,309,55,0,0
12969.0,717,310,55,0,0
12969.0,716,310,55,0,0
12969.0,715,310,55,0,0
12969.0,713,310,55,0,0
12969.0,710,310,55,0,0
12969.0,706,310,55,0,0
12969.0,704,309,55,0,0
12969.0,703,309,55,0,0
12969.0,702,308,55,0,0
12969.0,701,306,55,0,0
12969.0,700,303,55,0,0
12969.0,699,302,55,0,0
12969.0,698,301,55,0,0
12969.0,695,299,55,0,0
12969.0,693,299,55,0,0
12969.0,693,299,55,0,0
12969.0,692,300,55,0,0
12969.0,690,301,55,0,0
12969.0,690,302,55,0,0
12969.0,688,303,55,0,0
12969.0,685,304,55,0,0
12969.0,683,304,55,0,0
12969.0,681,304,55,0,0
12969.0,680,303,55,0,0
12969.0,676,300,55,0,0
12969.0,675,300,55,0,0
12969.0,673,300,55,0,0
12970.0,720,349,55,0,0
12970.0,721,347,55,0,0
12970.0,722,345,55,0,0
12970.0,721,344,55,0,0
12970.0,720,344,55,0,0
12970.0,718,343,55,0,0
12970.0,716,342,55,0,0
12970.0,715,341,55,0,0
12970.0,715,340,55,0,0
12970.0,714,339,55,0,0
12970.0,714,338,55,0,0
12970.0,715,336,55,0,0
12970.0,715,334,55,0,0
12970.0,715,333,55,0,0
12970.0,717,332,55,0,0
12970.0,720,331,55,0,0
12970.0,721,330,55,0,0
12970.0,722,328,55,0,0
12970.0,721,327,55,0,0
12970.0,721,326,55,0,0
12970.0,719,324,55,0,0
12970.0,717,323,55,0,0
12970.0,717,321,55,0,0
12970.0,717,320,55,0,0
12970.0,717,320,55,0,0
12970.0,718,318,55,0,0
12970.0,721,315,55,0,0
12970.0,721,314,55,0,0
12970.0,721,313,55,0,0
12970.0,721,311,55,0,0
12970.0,720,310,55,0,0
12970.0,720,309,55,0,0
12970.0,719,309,55,0,0
12970.0,718,309,55,0,0
12971.0,710,314,50,0,0
12971.0,710,314,50,0,0
12971.0,709,314,50,0,0
12971.0,708,314,50,0,0
12971.0,708,315,50,0,0
12971.0,707,315,50,0,0
12971.0,706,316,50,0,0
12971.0,705,317,50,0,0
12971.0,705,318,50,0,0
12971.0,704,319,50,0,0
12971.0,703,321,50,0,0
12971.0,701,322,50,0,0
12971.0,700,323,50,0,0
12971.0,699,323,50,0,0
12971.0,700,323,50,0,0
12971.0,700,324,50,0,0
12971.0,700,324,50,0,0
12971.0,700,325,50,0,0
12971.0,699,325,50,0,0
12971.0,698,327,50,0,0
12971.0,697,327,50,0,0
12971.0,697,328,50,0,0
12971.0,698,328,50,0,0
12971.0,699,328,50,0,0
12971.0,699,328,50,0,0
12971.0,700,328,50,0,0
12971.0,701,328,50,0,0
12972.0,701,328,55,0,0
12972.0,704,327,55,0,0
12972.0,707,327,55,0,0
12972.0,708,327,55,0,0
12972.0,708,328,55,0,0
12972.0,707,329,55,0,0
12972.0,706,330,55,0,0
12972.0,705,331,55,0,0
12972.0,704,332,55,0,0
12972.0,704,333,55,0,0
12972.0,704,334,55,0,0
12972.0,704,336,55,0,0
12972.0,705,337,55,0,0
12972.0,704,337,55,0,0
12972.0,702,339,55,0,0
12972.0,702,341,55,0,0
12972.0,701,343,55,0,0
12972.0,700,344,55,0,0
12972.0,699,345,55,0,0
12972.0,699,346,55,0,0
12972.0,699,347,55,0,0
12972.0,702,347,55,0,0
12972.0,704,347,55,0,0
12972.0,705,347,55,0,0
12972.0,705,348,55,0,0
12972.0,704,349,55,0,0
12972.0,703,350,55,0,0
12972.0,703,352,55,0,0
12972.0,702,353,55,0,0
12972.0,697,356,55,0,0
12972.0,696,357,55,0,0
12972.0,695,358,55,0,0
12972.0,694,360,55,0,0
12972.0,694,361,55,0,0
12972.0,696,364,55,0,0
12972.0,697,365,55,0,0
12972.0,698,366,55,0,0
12972.0,701,366,55,0,0
12972.0,704,367,55,0,0
12972.0,705,368,55,0,0
12972.0,707,370,55,0,0
12972.0,708,370,55,0,0
12972.0,709,370,55,0,0
12972.0,709,369,55,0,0
12972.0,710,367,55,0,0
12972.0,711,363,55,0,0
12972.0,713,361,55,0,0
12972.0,715,360,55,0,0
12972.0,718,359,55,0,0
12972.0,720,358,55,0,0
12972.0,721,358,55,0,0
12972.0,724,359,55,0,0
12972.0,725,360,55,0,0
12972.0,727,360,55,0,0
12972.0,730,359,55,0,0
12972.0,732,357,55,0,0
12972.0,733,357,55,0,0
12972.0,734,357,55,0,0
12972.0,736,357,55,0,0
12972.0,737,359,55,0,0
12972.0,739,362,55,0,0
12972.0,740,363,55,0,0
12972.0,741,365,55,0,0
12972.0,742,366,55,0,0
12972.0,744,367,55,0,0
12972.0,745,367,55,0,0
12972.0,747,366,55,0,0
12972.0,748,366,55,0,0
12972.0,750,365,55,0,0
12973.0,1259,476,66,0,0
12973.0,1257,471,66,0,0
12974.0,1261,480,66,0,0
12974.0,1259,476,66,0,0
12975.0,1254,478,66,0,0
12975.0,1251,474,66,0,0
12976.0,1256,483,66,0,0
12976.0,1254,478,66,0,0
12977.0,1259,488,66,0,0
12977.0,1256,483,66,0,0
12978.0,1266,488,66,0,0
12978.0,1261,480,66,0,0
12979.0,1245,481,66,0,0
12979.0,1254,478,66,0,0
12980.0,1245,481,66,0,0
12980.0,1245,479,66,0,0
12980.0,1244,476,66,0,0
12981.0,1237,483,68,0,0
12981.0,1245,481,68,0,0
12982.0,1246,489,68,0,0
12982.0,1245,481,68,0,0
12983.0,1220,475,62,0,0
12983.0,1230,475,62,0,0
12984.0,1220,480,66,0,0
12984.0,1230,479,66,0,0
12985.0,1220,490,66,0,0
12985.0,1220,480,66,0,0
12986.0,1220,480,66,0,0
12986.0,1220,475,66,0,0
12987.0,1220,475,66,0,0
12987.0,1220,471,66,0,0
12988.0,1220,471,66,0,0
12988.0,1220,467,66,0,0
12989.0,1203,472,62,0,0
12989.0,1212,471,62,0,0
12990.0,1247,458,66,0,0
12990.0,1247,457,66,0,0
12990.0,1247,454,66,0,0
12990.0,1246,454,66,0,0
12991.0,1246,454,66,0,0
12991.0,1246,449,66,0,0
12992.0,1246,449,66,0,0
12992.0,1245,445,66,0,0
12993.0,1245,445,66,0,0
12993.0,1245,442,66,0,0
12994.0,1245,442,66,0,0
12994.0,1244,438,66,0,0
12994.0,1244,433,66,0,0
12995.0,1232,453,58,0,0
12995.0,1238,451,58,0,0
12996.0,1238,451,58,0,0
12996.0,1246,449,58,0,0
12997.0,1246,449,63,0,0
12997.0,1253,448,63,0,0
12998.0,1253,448,63,0,0
12998.0,1257,447,63,0,0
12998.0,1259,444,63,0,0
12999.0,1262,450,63,0,0
12999.0,1259,444,63,0,0
13000.0,1259,444,63,0,0
13000.0,1263,437,63,0,0
13001.0,1236,444,66,0,0
13001.0,1234,438,66,0,0
13002.0,1237,447,61,0,0
13002.0,1245,445,61,0,0
13003.0,1227,430,66,0,0
13003.0,1226,427,66,0,0
13004.0,1229,440,66,0,0
13004.0,1227,430,66,0,0
13005.0,1231,448,66,0,0
13005.0,1229,440,66,0,0
13006.0,1232,453,61,0,0
13006.0,1231,448,61,0,0
13007.0,1218,426,66,0,0
13007.0,1226,427,66,0,0
13008.0,1219,431,66,0,0
13008.0,1218,426,66,0,0
13009.0,1222,439,66,0,0
13009.0,1220,432,66,0,0
13009.0,1219,431,66,0,0
13010.0,1223,443,66,0,0
13010.0,1222,439,66,0,0
13011.0,1225,450,66,0,0
13011.0,1223,443,66,0,0
13012.0,1226,454,58,0,0
13012.0,1225,450,58,0,0
13013.0,1216,456,58,0,0
13013.0,1226,454,58,0,0
13014.0,1200,472,62,0,0
13014.0,1203,472,62,0,0
13015.0,1193,474,62,0,0
13015.0,1196,473,62,0,0
13015.0,1198,472,62,0,0
13015.0,1200,472,62,0,0
13016.0,1191,476,66,0,0
13016.0,1193,474,66,0,0
13017.0,1191,465,64,0,0
13017.0,1198,463,64,0,0
13018.0,1184,466,64,0,0
13018.0,1185,466,64,0,0
13018.0,1191,465,64,0,0
13019.0,1182,469,67,0,0
13019.0,1184,466,67,0,0
13020.0,1191,465,66,0,0
13020.0,1188,454,66,0,0
13021.0,1192,469,66,0,0
13021.0,1191,465,66,0,0
13022.0,1193,474,66,0,0
13022.0,1192,469,66,0,0
13023.0,1332,382,53,0,0
13023.0,1332,384,53,0,0
13023.0,1332,385,53,0,0
13023.0,1333,386,53,0,0
13023.0,1335,387,53,0,0
13023.0,1337,388,53,0,0
13023.0,1339,389,53,0,0
13023.0,1340,390,53,0,0
13023.0,1342,392,53,0,0
13024.0,1175,655,55,0,0
13024.0,1169,657,55,0,0
13025.0,1182,653,55,0,0
13025.0,1175,655,55,0,0
13026.0,800,544,72,0,0
13026.0,801,531,72,0,0
13027.0,1310,641,62,0,0
13027.0,1315,635,62,0,0
13028.0,782,644,61,0,0
13028.0,782,639,61,0,0
13029.0,1310,648,55,0,0
13029.0,1308,646,55,0,0
13030.0,1326,644,62,0,0
13030.0,1321,650,62,0,0
13031.0,1327,660,62,0,0
13031.0,1321,656,62,0,0
13032.0,724,652,69,0,0
13032.0,712,653,69,0,0
13032.0,710,655,69,0,0
13033.0,782,639,61,0,0
13033.0,782,639,61,0,0
13033.0,782,633,61,0,0
13034.0,998,415,75,0,0
13034.0,998,415,75,0,0
13034.0,999,413,75,0,0
13034.0,999,410,75,0,0
13034.0,998,408,75,0,0
13034.0,998,405,75,0,0
13034.0,998,403,75,0,0
13034.0,998,400,75,0,0
13034.0,998,397,75,0,0
13034.0,999,394,75,0,0
13034.0,999,394,75,0,0
13035.0,999,394,75,0,0
13035.0,999,393,75,0,0
13035.0,1001,389,75,0,0
13035.0,1002,387,75,0,0
13035.0,1002,383,75,0,0
13035.0,1002,379,75,0,0
13035.0,1002,378,75,0,0
13035.0,1001,378,75,0,0
13035.0,1001,378,75,0,0
13035.0,1001,377,75,0,0
13035.0,1002,375,75,0,0
13036.0,1002,375,68,0,0
13036.0,1003,376,68,0,0
13036.0,1005,377,68,0,0
13036.0,1006,377,68,0,0
13036.0,1007,377,68,0,0
13036.0,1008,376,68,0,0
13036.0,1009,375,68,0,0
13036.0,1009,373,68,0,0
13037.0,1009,373,68,0,0
13037.0,1009,373,68,0,0
13037.0,1008,372,68,0,0
13037.0,1007,371,68,0,0
13037.0,1006,371,68,0,0
13038.0,995,428,72,0,0
13038.0,996,427,72,0,0
13038.0,996,425,72,0,0
13038.0,997,418,72,0,0
13038.0,996,427,72,0,0
13038.0,995,428,72,0,0
13039.0,1002,414,72,0,0
13039.0,1001,414,72,0,0
13039.0,1000,414,72,0,0
13039.0,999,414,72,0,0
13039.0,998,415,72,0,0
13040.0,999,424,75,0,0
13040.0,998,421,75,0,0
13040.0,997,418,75,0,0
13040.0,998,415,75,0,0
13040.0,997,418,75,0,0
13040.0,998,420,75,0,0
13040.0,999,424,75,0,0
13041.0,1000,424,72,0,0
13041.0,1001,423,72,0,0
13041.0,1003,422,72,0,0
13041.0,1005,420,72,0,0
13041.0,1003,422,72,0,0
13041.0,1000,424,72,0,0
13042.0,998,431,75,0,0
13042.0,1000,424,75,0,0
13042.0,998,431,75,0,0
13043.0,782,633,61,0,0
13043.0,782,629,61,0,0
13044.0,1032,356,75,0,0
13044.0,1034,354,75,0,0
13044.0,1033,345,75,0,0
13044.0,1033,345,75,0,0
13045.0,1033,345,75,0,0
13045.0,1034,342,75,0,0
13045.0,1036,340,75,0,0
13046.0,988,618,57,0,0
13046.0,988,617,57,0,0
13046.0,982,596,57,0,0
13047.0,771,351,52,0,0
13047.0,771,351,52,0,0
13047.0,772,352,52,0,0
13047.0,773,352,52,0,0
13047.0,774,352,52,0,0
13047.0,776,351,52,0,0
13047.0,777,350,52,0,0
13047.0,778,350,52,0,0
13047.0,778,350,52,0,0
13047.0,779,351,52,0,0
13047.0,779,351,52,0,0
13047.0,780,353,52,0,0
13048.0,760,341,52,0,0
13048.0,761,341,52,0,0
13048.0,762,342,52,0,0
13048.0,763,342,52,0,0
13048.0,764,342,52,0,0
13048.0,765,342,52,0,0
13048.0,765,342,52,0,0
13048.0,766,342,52,0,0
13048.0,766,343,52,0,0
13048.0,766,344,52,0,0
13048.0,767,344,52,0,0
13048.0,768,344,52,0,0
13048.0,769,344,52,0,0
13048.0,770,344,52,0,0
13048.0,770,344,52,0,0
13048.0,771,345,52,0,0
13048.0,771,346,52,0,0
13048.0,770,347,52,0,0
13048.0,770,348,52,0,0
13048.0,770,349,52,0,0
13048.0,770,350,52,0,0
13048.0,771,351,52,0,0
13049.0,791,390,57,0,0
13049.0,796,389,57,0,0
13050.0,1036,759,59,0,0
13050.0,1037,758,59,0,0
13050.0,1038,758,59,0,0
13050.0,1039,758,59,0,0
13051.0,896,473,70,0,0
13051.0,895,471,70,0,0
13052.0,801,531,72,0,0
13052.0,802,517,72,0,0
13053.0,826,550,65,0,0
13053.0,829,551,65,0,0
13054.0,827,560,65,0,0
13054.0,829,551,65,0,0
13055.0,777,588,69,0,0
13055.0,779,583,69,0,0
13056.0,823,681,64,0,0
13056.0,817,681,64,0,0
13057.0,810,679,64,0,0
13057.0,810,683,64,0,0
13057.0,811,684,64,0,0
13058.0,1029,763,59,0,0
13058.0,1036,759,59,0,0
13059.0,761,253,51,0,0
13059.0,760,253,51,0,0
13059.0,752,258,51,0,0
13059.0,749,260,51,0,0
13060.0,749,260,51,0,0
13060.0,741,266,51,0,0
13060.0,738,267,51,0,0
13060.0,734,269,51,0,0
13060.0,731,269,51,0,0
13060.0,729,269,51,0,0
13060.0,728,270,51,0,0
13060.0,727,271,51,0,0
13060.0,726,273,51,0,0
13060.0,727,277,51,0,0
13061.0,1002,682,71,0,0
13061.0,1009,682,71,0,0
13062.0,1009,682,73,0,0
13062.0,1012,682,73,0,0
13062.0,1015,681,73,0,0
13063.0,1007,685,75,0,0
13063.0,1015,681,75,0,0
13064.0,1009,669,70,0,0
13064.0,1014,669,70,0,0
13065.0,1017,698,57,0,0
13065.0,1021,697,57,0,0
13066.0,1021,697,58,0,0
13066.0,1025,695,58,0,0
13067.0,1023,688,61,0,0
13067.0,1022,684,61,0,0
13068.0,1022,684,66,0,0
13068.0,1020,680,66,0,0
13068.0,1019,679,66,0,0
13069.0,1032,720,64,0,0
13069.0,1030,713,64,0,0
13070.0,1030,713,64,0,0
13070.0,1028,707,64,0,0
13071.0,1049,322,61,0,0
13071.0,1049,323,61,0,0
13071.0,1048,324,61,0,0
13071.0,1048,325,61,0,0
13071.0,1047,326,61,0,0
13071.0,1046,327,61,0,0
13071.0,1045,328,61,0,0
13071.0,1044,329,61,0,0
13071.0,1044,330,61,0,0
13071.0,1042,332,61,0,0
13071.0,1036,340,61,0,0
13072.0,716,267,27,0,0
13072.0,719,267,27,0,0
13073.0,706,403,66,0,0
13073.0,714,410,66,0,0
13074.0,1073,343,61,0,0
13074.0,1072,339,61,0,0
13074.0,1072,336,61,0,0
13074.0,1072,334,61,0,0
13075.0,680,430,61,0,0
13075.0,680,429,61,0,0
13075.0,680,428,61,0,0
13075.0,680,426,61,0,0
13075.0,680,425,61,0,0
13075.0,680,424,61,0,0
13076.0,680,424,61,0,0
13076.0,680,423,61,0,0
13076.0,680,422,61,0,0
13076.0,679,419,61,0,0
13076.0,679,419,61,0,0
13076.0,679,418,61,0,0
13076.0,678,417,61,0,0
13076.0,677,415,61,0,0
13076.0,677,414,61,0,0
13076.0,677,413,61,0,0
13076.0,677,412,61,0,0
13076.0,677,411,61,0,0
13077.0,677,411,61,0,0
13077.0,677,409,61,0,0
13077.0,677,409,61,0,0
13077.0,678,408,61,0,0
13077.0,678,408,61,0,0
13077.0,679,407,61,0,0
13077.0,679,407,61,0,0
13077.0,680,406,61,0,0
13077.0,680,405,61,0,0
13077.0,681,403,61,0,0
13077.0,682,401,61,0,0
13077.0,682,399,61,0,0
13078.0,642,405,71,0,0
13078.0,643,401,71,0,0
13079.0,1069,335,66,0,0
13079.0,1072,334,66,0,0
13080.0,518,452,66,0,0
13080.0,517,442,66,0,0
13081.0,638,381,38,0,0
13081.0,641,383,38,0,0
13082.0,780,374,43,0,0
13082.0,780,373,43,0,0
13082.0,780,373,43,0,0
13082.0,779,373,43,0,0
13082.0,778,372,43,0,0
13082.0,777,372,43,0,0
13082.0,775,372,43,0,0
13082.0,774,371,43,0,0
13082.0,773,371,43,0,0
13082.0,771,370,43,0,0
13082.0,771,370,43,0,0
13082.0,770,369,43,0,0
13082.0,769,367,43,0,0
13082.0,769,366,43,0,0
13082.0,768,366,43,0,0
13083.0,612,444,66,62,0
13083.0,620,446,66,62,0
13084.0,583,463,62,0,0
13084.0,586,463,62,0,0
13085.0,586,463,62,0,0
13085.0,589,464,62,0,0
13086.0,742,460,73,0,0
13086.0,746,461,73,0,0
13087.0,741,467,75,0,0
13087.0,743,467,75,0,0
13087.0,744,466,75,0,0
13087.0,744,465,75,0,0
13087.0,746,462,75,0,0
13087.0,746,461,75,0,0
13088.0,741,467,75,0,0
13088.0,741,466,75,0,0
13088.0,741,466,75,0,0
13088.0,741,465,75,0,0
13088.0,741,464,75,0,0
13088.0,742,461,75,0,0
13088.0,742,460,75,0,0
13089.0,574,553,73,0,0
13089.0,580,554,73,0,0
13090.0,580,554,73,0,0
13090.0,592,556,73,0,0
13091.0,589,404,64,0,0
13091.0,589,400,64,0,0
13092.0,1072,334,61,0,0
13092.0,1077,334,61,0,0
13092.0,1082,334,61,0,0
13092.0,1084,333,61,0,0
13092.0,1085,333,61,0,0
13092.0,1086,332,61,0,0
13092.0,1088,331,61,0,0
13093.0,660,503,63,0,0
13093.0,666,505,63,0,0
13094.0,731,513,63,0,0
13094.0,739,504,63,0,0
13095.0,741,496,64,0,0
13095.0,742,496,64,0,0
13095.0,745,498,64,0,0
13096.0,745,498,64,0,0
13096.0,748,500,64,0,0
13097.0,739,504,61,0,0
13097.0,745,498,61,0,0
13098.0,1075,357,66,0,0
13098.0,1075,354,66,0,0
13098.0,1074,353,66,0,0
13098.0,1074,351,66,0,0
13098.0,1074,350,66,0,0
13098.0,1074,347,66,0,0
13099.0,1081,356,61,0,0
13099.0,1082,352,61,0,0
13099.0,1082,346,61,0,0
13099.0,1082,344,61,0,0
13099.0,1083,343,61,0,0
13099.0,1083,342,61,0,0
13099.0,1085,341,61,0,0
13099.0,1086,340,61,0,0
13099.0,1088,340,61,0,0
13100.0,1081,361,66,0,0
13100.0,1081,356,66,0,0
13101.0,750,365,55,0,0
13101.0,749,365,55,0,0
13101.0,749,365,55,0,0
13101.0,748,365,55,0,0
13101.0,746,366,55,0,0
13101.0,745,366,55,0,0
13101.0,744,365,55,0,0
13101.0,743,365,55,0,0
13101.0,743,364,55,0,0
13101.0,742,363,55,0,0
13101.0,741,361,55,0,0
13101.0,741,361,55,0,0
13101.0,740,359,55,0,0
13101.0,739,357,55,0,0
13101.0,739,356,55,0,0
13101.0,738,355,55,0,0
13101.0,736,354,55,0,0
13101.0,735,353,55,0,0
13101.0,735,353,55,0,0
13101.0,734,353,55,0,0
13101.0,733,353,55,0,0
13101.0,732,353,55,0,0
13101.0,731,354,55,0,0
13101.0,729,354,55,0,0
13101.0,728,354,55,0,0
13101.0,727,354,55,0,0
13101.0,726,354,55,0,0
13101.0,723,353,55,0,0
13101.0,721,352,55,0,0
13101.0,720,352,55,0,0
13101.0,719,352,55,0,0
13101.0,718,351,55,0,0
13101.0,718,350,55,0,0
13101.0,718,349,55,0,0
13101.0,719,349,55,0,0
13101.0,720,349,55,0,0
13102.0,656,280,68,0,0
13102.0,657,280,68,0,0
13102.0,658,282,68,0,0
13102.0,658,284,68,0,0
13102.0,658,290,68,0,0
13102.0,659,293,68,0,0
13102.0,661,296,68,0,0
13102.0,663,297,68,0,0
13102.0,666,297,68,0,0
13102.0,669,296,68,0,0
13102.0,673,295,68,0,0
13102.0,676,295,68,0,0
13102.0,681,295,68,0,0
13102.0,684,295,68,0,0
13102.0,686,294,68,0,0
13102.0,687,293,68,0,0
13103.0,687,293,55,0,0
13103.0,691,291,55,0,0
13103.0,694,291,55,0,0
13103.0,704,293,55,0,0
13103.0,706,294,55,0,0
13103.0,709,297,55,0,0
13103.0,711,298,55,0,0
13103.0,717,296,55,0,0
13104.0,717,296,55,0,0
13104.0,721,294,55,0,0
13104.0,723,293,55,0,0
13104.0,726,293,55,0,0
13104.0,729,295,55,0,0
13104.0,731,296,55,0,0
13105.0,717,296,68,0,0
13105.0,718,297,68,0,0
13105.0,719,296,68,0,0
13105.0,720,295,68,0,0
13105.0,722,295,68,0,0
13105.0,723,295,68,0,0
13105.0,725,295,68,0,0
13105.0,726,296,68,0,0
13105.0,727,297,68,0,0
13105.0,728,299,68,0,0
13105.0,730,301,68,0,0
13105.0,730,302,68,0,0
13105.0,731,304,68,0,0
13105.0,732,307,68,0,0
13105.0,733,309,68,0,0
13105.0,734,311,68,0,0
13105.0,733,313,68,0,0
13105.0,733,315,68,0,0
13105.0,732,317,68,0,0
13105.0,731,318,68,0,0
13105.0,731,319,68,0,0
13105.0,730,320,68,0,0
13105.0,730,321,68,0,0
13105.0,731,322,68,0,0
13105.0,732,323,68,0,0
13105.0,733,324,68,0,0
13106.0,733,297,68,0,0
13106.0,736,298,68,0,0
13106.0,738,297,68,0,0
13106.0,739,294,68,0,0
13106.0,740,290,68,0,0
13106.0,740,286,68,0,0
13106.0,740,286,68,0,0
13106.0,742,282,68,0,0
13106.0,746,278,68,0,0
13107.0,720,349,49,0,0
13107.0,722,350,49,0,0
13107.0,724,351,49,0,0
13107.0,726,351,49,0,0
13107.0,727,351,49,0,0
13107.0,730,350,49,0,0
13107.0,732,348,49,0,0
13107.0,734,347,49,0,0
13107.0,735,347,49,0,0
13107.0,737,348,49,0,0
13107.0,740,348,49,0,0
13107.0,741,348,49,0,0
13107.0,741,347,49,0,0
13107.0,742,345,49,0,0
13107.0,742,342,49,0,0
13107.0,741,339,49,0,0
13107.0,741,337,49,0,0
13107.0,741,336,49,0,0
13107.0,741,336,49,0,0
13107.0,743,334,49,0,0
13108.0,748,373,47,0,0
13108.0,747,373,47,0,0
13108.0,744,374,47,0,0
13108.0,742,373,47,0,0
13108.0,740,373,47,0,0
13108.0,738,371,47,0,0
13108.0,737,370,47,0,0
13108.0,736,369,47,0,0
13108.0,736,367,47,0,0
13108.0,735,365,47,0,0
13108.0,734,364,47,0,0
13108.0,734,363,47,0,0
13109.0,550,205,40,0,0
13109.0,550,206,40,0,0
13109.0,549,207,40,0,0
13109.0,548,208,40,0,0
13109.0,548,209,40,0,0
13109.0,547,209,40,0,0
13109.0,546,209,40,0,0
13109.0,545,209,40,0,0
13109.0,544,209,40,0,0
13109.0,544,209,40,0,0
13109.0,542,206,40,0,0
13109.0,542,205,40,0,0
13109.0,542,204,40,0,0
13109.0,541,197,40,0,0
13109.0,541,195,40,0,0
13109.0,540,194,40,0,0
13109.0,537,191,40,0,0
13109.0,536,190,40,0,0
13109.0,535,189,40,0,0
13109.0,533,184,40,0,0
13109.0,532,183,40,0,0
13109.0,531,182,40,0,0
13109.0,531,180,40,0,0
13109.0,531,178,40,0,0
13109.0,531,177,40,0,0
13109.0,531,177,40,0,0
13110.0,550,205,40,0,0
13110.0,547,205,40,0,0
13110.0,546,199,40,0,0
13110.0,546,198,40,0,0
13110.0,547,197,40,0,0
13110.0,548,193,40,0,0
13110.0,549,191,40,0,0
13110.0,550,190,40,0,0
13110.0,551,190,40,0,0
13110.0,551,190,40,0,0
13111.0,661,108,47,0,0
13111.0,661,104,47,0,0
13111.0,662,103,47,0,0
13111.0,663,102,47,0,0
13111.0,663,101,47,0,0
13112.0,653,108,47,0,0
13112.0,654,108,47,0,0
13112.0,658,108,47,0,0
13112.0,661,108,47,0,0
13113.0,661,108,47,0,0
13113.0,661,109,47,0,0
13113.0,661,112,47,0,0
13113.0,658,115,47,0,0
13113.0,658,115,47,0,0
13114.0,661,108,47,0,0
13114.0,664,108,47,0,0
13114.0,665,106,47,0,0
13114.0,667,104,47,0,0
13114.0,668,103,47,0,0
13114.0,669,102,47,0,0
13115.0,682,112,47,0,0
13115.0,682,112,47,0,0
13115.0,681,112,47,0,0
13115.0,680,112,47,0,0
13115.0,677,111,47,0,0
13115.0,671,110,47,0,0
13115.0,668,110,47,0,0
13115.0,668,109,47,0,0
13115.0,668,107,47,0,0
13116.0,668,107,47,0,0
13116.0,668,107,47,0,0
13116.0,673,105,47,0,0
13116.0,674,105,47,0,0
13116.0,674,104,47,0,0
13116.0,675,104,47,0,0
13116.0,676,104,47,0,0
13116.0,676,104,47,0,0
13117.0,651,106,47,0,0
13117.0,651,106,47,0,0
13117.0,652,105,47,0,0
13117.0,652,105,47,0,0
13117.0,652,104,47,0,0
13117.0,653,103,47,0,0
13117.0,654,103,47,0,0
13117.0,654,102,47,0,0
13117.0,655,101,47,0,0
13117.0,656,101,47,0,0
13117.0,656,100,47,0,0
13117.0,657,100,47,0,0
13117.0,657,99,47,0,0
13117.0,658,99,47,0,0
13117.0,658,99,47,0,0
13117.0,659,99,47,0,0
13117.0,659,99,47,0,0
13117.0,660,99,47,0,0
13117.0,661,100,47,0,0
13117.0,661,100,47,0,0
13117.0,662,100,47,0,0
13117.0,663,100,47,0,0
13117.0,663,101,47,0,0
13118.0,657,93,47,0,0
